"CASEID" "ASEID" "MCASEID" "dup"
"7183" 955701 1 9557 2
"7184" 955702 2 9557 2
"7185" 955801 1 9558 2
"7186" 955802 2 9558 2
"7187" 956001 1 9560 1
"7188" 956701 1 9567 2
"7189" 956702 2 9567 2
"7190" 956801 1 9568 3
"7191" 956802 2 9568 3
"7192" 956803 3 9568 3
"7193" 957401 1 9574 2
"7194" 957402 2 9574 2
"7195" 957501 1 9575 4
"7196" 957502 2 9575 4
"7197" 957503 3 9575 4
"7198" 957504 4 9575 4
"7199" 957601 1 9576 3
"7200" 957602 2 9576 3
"7201" 957603 3 9576 3
"7202" 957803 3 9578 3
"7203" 957805 5 9578 3
"7204" 957806 6 9578 3
"7205" 957901 1 9579 2
"7206" 957902 2 9579 2
"7207" 958201 1 9582 2
"7208" 958202 2 9582 2
"7209" 960801 1 9608 2
"7210" 960802 2 9608 2
"7211" 960901 1 9609 1
"7212" 961401 1 9614 1
"7213" 961901 1 9619 2
"7214" 961902 2 9619 2
"7215" 962001 1 9620 3
"7216" 962002 2 9620 3
"7217" 962003 3 9620 3
"7218" 962301 1 9623 1
"7219" 962701 1 9627 3
"7220" 962702 2 9627 3
"7221" 962703 3 9627 3
"7222" 963301 1 9633 1
"7223" 963501 1 9635 2
"7224" 963502 2 9635 2
"7225" 963701 1 9637 1
"7226" 964001 1 9640 2
"7227" 964002 2 9640 2
"7228" 964101 1 9641 2
"7229" 964102 2 9641 2
"7230" 964401 1 9644 2
"7231" 964402 2 9644 2
"7232" 964801 1 9648 4
"7233" 964802 2 9648 4
"7234" 964803 3 9648 4
"7235" 964804 4 9648 4
"7236" 965201 1 9652 1
"7237" 965501 1 9655 3
"7238" 965502 2 9655 3
"7239" 965503 3 9655 3
"7240" 965901 1 9659 1
"7241" 966001 1 9660 2
"7242" 966002 2 9660 2
"7243" 966101 1 9661 2
"7244" 966102 2 9661 2
"7245" 966201 1 9662 1
"7246" 967101 1 9671 4
"7247" 967102 2 9671 4
"7248" 967103 3 9671 4
"7249" 967104 4 9671 4
"7250" 967602 2 9676 2
"7251" 967603 3 9676 2
"7252" 968001 1 9680 3
"7253" 968002 2 9680 3
"7254" 968003 3 9680 3
"7255" 968401 1 9684 2
"7256" 968402 2 9684 2
"7257" 968601 1 9686 2
"7258" 968602 2 9686 2
"7259" 970701 1 9707 2
"7260" 970702 2 9707 2
"7261" 971101 1 9711 2
"7262" 971102 2 9711 2
"7263" 973001 1 9730 1
"7264" 973601 1 9736 1
"7265" 975001 1 9750 1
"7266" 975301 1 9753 1
"7267" 975401 1 9754 4
"7268" 975402 2 9754 4
"7269" 975403 3 9754 4
"7270" 975404 4 9754 4
"7271" 975501 1 9755 2
"7272" 975502 2 9755 2
"7273" 975602 2 9756 1
"7274" 975701 1 9757 2
"7275" 975702 2 9757 2
"7276" 975801 1 9758 2
"7277" 975802 2 9758 2
"7278" 976501 1 9765 2
"7279" 976502 2 9765 2
"7280" 976801 1 9768 3
"7281" 976802 2 9768 3
"7282" 976803 3 9768 3
"7283" 977201 1 9772 5
"7284" 977202 2 9772 5
"7285" 977203 3 9772 5
"7286" 977204 4 9772 5
"7287" 977205 5 9772 5
"7288" 977801 1 9778 3
"7289" 977802 2 9778 3
"7290" 977803 3 9778 3
"7291" 978401 1 9784 3
"7292" 978402 2 9784 3
"7293" 978403 3 9784 3
"7294" 978901 1 9789 3
"7295" 978902 2 9789 3
"7296" 978903 3 9789 3
"7297" 979001 1 9790 3
"7298" 979002 2 9790 3
"7299" 979003 3 9790 3
"7300" 979701 1 9797 1
"7301" 980701 1 9807 2
"7302" 980702 2 9807 2
"7303" 980901 1 9809 1
"7304" 981101 1 9811 2
"7305" 981102 2 9811 2
"7306" 981701 1 9817 3
"7307" 981702 2 9817 3
"7308" 981703 3 9817 3
"7309" 982001 1 9820 1
"7310" 982601 1 9826 1
"7311" 982801 1 9828 5
"7312" 982802 2 9828 5
"7313" 982803 3 9828 5
"7314" 982804 4 9828 5
"7315" 982805 5 9828 5
"7316" 983001 1 9830 3
"7317" 983002 2 9830 3
"7318" 983003 3 9830 3
"7319" 983201 1 9832 2
"7320" 983202 2 9832 2
"7321" 983401 1 9834 2
"7322" 983402 2 9834 2
"7323" 983701 1 9837 4
"7324" 983702 2 9837 4
"7325" 983703 3 9837 4
"7326" 983704 4 9837 4
"7327" 983801 1 9838 4
"7328" 983802 2 9838 4
"7329" 983803 3 9838 4
"7330" 983804 4 9838 4
"7331" 983901 1 9839 3
"7332" 983902 2 9839 3
"7333" 983903 3 9839 3
"7334" 984001 1 9840 3
"7335" 984002 2 9840 3
"7336" 984003 3 9840 3
"7337" 984401 1 9844 5
"7338" 984402 2 9844 5
"7339" 984403 3 9844 5
"7340" 984404 4 9844 5
"7341" 984405 5 9844 5
"7342" 984501 1 9845 3
"7343" 984502 2 9845 3
"7344" 984503 3 9845 3
"7345" 985201 1 9852 1
"7346" 985501 1 9855 2
"7347" 985502 2 9855 2
"7348" 985801 1 9858 3
"7349" 985802 2 9858 3
"7350" 985803 3 9858 3
"7351" 986201 1 9862 3
"7352" 986202 2 9862 3
"7353" 986203 3 9862 3
"7354" 986401 1 9864 2
"7355" 986402 2 9864 2
"7356" 986505 5 9865 2
"7357" 986506 6 9865 2
"7358" 987001 1 9870 3
"7359" 987002 2 9870 3
"7360" 987003 3 9870 3
"7361" 987102 2 9871 1
"7362" 987401 1 9874 3
"7363" 987402 2 9874 3
"7364" 987403 3 9874 3
"7365" 987701 1 9877 2
"7366" 987702 2 9877 2
"7367" 988501 1 9885 1
"7368" 988701 1 9887 2
"7369" 988702 2 9887 2
"7370" 989201 1 9892 2
"7371" 989202 2 9892 2
"7372" 989501 1 9895 3
"7373" 989502 2 9895 3
"7374" 989503 3 9895 3
"7375" 989701 1 9897 2
"7376" 989702 2 9897 2
"7377" 989901 1 9899 1
"7378" 990601 1 9906 2
"7379" 990602 2 9906 2
"7380" 991601 1 9916 3
"7381" 991602 2 9916 3
"7382" 991603 3 9916 3
"7383" 992201 1 9922 2
"7384" 992202 2 9922 2
"7385" 992501 1 9925 2
"7386" 992502 2 9925 2
"7387" 992701 1 9927 1
"7388" 993001 1 9930 3
"7389" 993002 2 9930 3
"7390" 993003 3 9930 3
"7391" 993501 1 9935 4
"7392" 993502 2 9935 4
"7393" 993503 3 9935 4
"7394" 993504 4 9935 4
"7395" 993801 1 9938 4
"7396" 993802 2 9938 4
"7397" 993803 3 9938 4
"7398" 993804 4 9938 4
"7399" 993901 1 9939 1
"7400" 994001 1 9940 2
"7401" 994002 2 9940 2
"7402" 994501 1 9945 4
"7403" 994502 2 9945 4
"7404" 994503 3 9945 4
"7405" 994504 4 9945 4
"7406" 994601 1 9946 2
"7407" 994602 2 9946 2
"7408" 994801 1 9948 1
"7409" 995101 1 9951 4
"7410" 995102 2 9951 4
"7411" 995103 3 9951 4
"7412" 995104 4 9951 4
"7413" 995301 1 9953 4
"7414" 995302 2 9953 4
"7415" 995303 3 9953 4
"7416" 995304 4 9953 4
"7417" 995502 2 9955 1
"7418" 996501 1 9965 2
"7419" 996502 2 9965 2
"7420" 996601 1 9966 4
"7421" 996602 2 9966 4
"7422" 996603 3 9966 4
"7423" 996604 4 9966 4
"7424" 996702 2 9967 2
"7425" 996703 3 9967 2
"7426" 997001 1 9970 6
"7427" 997002 2 9970 6
"7428" 997003 3 9970 6
"7429" 997004 4 9970 6
"7430" 997005 5 9970 6
"7431" 997006 6 9970 6
"7432" 997201 1 9972 3
"7433" 997202 2 9972 3
"7434" 997203 3 9972 3
"7435" 997401 1 9974 4
"7436" 997402 2 9974 4
"7437" 997403 3 9974 4
"7438" 997404 4 9974 4
"7439" 997801 1 9978 1
"7440" 998001 1 9980 6
"7441" 998002 2 9980 6
"7442" 998003 3 9980 6
"7443" 998004 4 9980 6
"7444" 998005 5 9980 6
"7445" 998006 6 9980 6
"7446" 998101 1 9981 4
"7447" 998102 2 9981 4
"7448" 998103 3 9981 4
"7449" 998104 4 9981 4
"7450" 998201 1 9982 3
"7451" 998202 2 9982 3
"7452" 998203 3 9982 3
"7453" 998601 1 9986 5
"7454" 998602 2 9986 5
"7455" 998603 3 9986 5
"7456" 998604 4 9986 5
"7457" 998605 5 9986 5
"7458" 999101 1 9991 1
"7459" 999201 1 9992 5
"7460" 999202 2 9992 5
"7461" 999203 3 9992 5
"7462" 999204 4 9992 5
"7463" 999205 5 9992 5
"7464" 999501 1 9995 2
"7465" 999502 2 9995 2
"7466" 999701 1 9997 4
"7467" 999702 2 9997 4
"7468" 999703 3 9997 4
"7469" 999704 4 9997 4
"7470" 1000001 1 10000 4
"7471" 1000002 2 10000 4
"7472" 1000003 3 10000 4
"7473" 1000004 4 10000 4
"7474" 1000201 1 10002 3
"7475" 1000202 2 10002 3
"7476" 1000203 3 10002 3
"7477" 1000801 1 10008 3
"7478" 1000802 2 10008 3
"7479" 1000803 3 10008 3
"7480" 1001101 1 10011 2
"7481" 1001102 2 10011 2
"7482" 1001601 1 10016 2
"7483" 1001602 2 10016 2
"7484" 1002401 1 10024 3
"7485" 1002402 2 10024 3
"7486" 1002403 3 10024 3
"7487" 1002601 1 10026 6
"7488" 1002602 2 10026 6
"7489" 1002604 4 10026 6
"7490" 1002605 5 10026 6
"7491" 1002606 6 10026 6
"7492" 1002607 7 10026 6
"7493" 1002901 1 10029 2
"7494" 1002902 2 10029 2
"7495" 1003201 1 10032 4
"7496" 1003202 2 10032 4
"7497" 1003203 3 10032 4
"7498" 1003204 4 10032 4
"7499" 1003601 1 10036 5
"7500" 1003602 2 10036 5
"7501" 1003603 3 10036 5
"7502" 1003604 4 10036 5
"7503" 1003605 5 10036 5
"7504" 1003701 1 10037 1
"7505" 1003801 1 10038 2
"7506" 1003802 2 10038 2
"7507" 1004201 1 10042 3
"7508" 1004202 2 10042 3
"7509" 1004204 4 10042 3
"7510" 1004701 1 10047 1
"7511" 1004801 1 10048 3
"7512" 1004802 2 10048 3
"7513" 1004803 3 10048 3
"7514" 1004901 1 10049 4
"7515" 1004902 2 10049 4
"7516" 1004903 3 10049 4
"7517" 1004904 4 10049 4
"7518" 1005201 1 10052 3
"7519" 1005202 2 10052 3
"7520" 1005203 3 10052 3
"7521" 1005401 1 10054 2
"7522" 1005402 2 10054 2
"7523" 1005601 1 10056 2
"7524" 1005602 2 10056 2
"7525" 1006001 1 10060 2
"7526" 1006002 2 10060 2
"7527" 1006202 2 10062 2
"7528" 1006203 3 10062 2
"7529" 1007201 1 10072 3
"7530" 1007202 2 10072 3
"7531" 1007203 3 10072 3
"7532" 1007301 1 10073 4
"7533" 1007302 2 10073 4
"7534" 1007303 3 10073 4
"7535" 1007304 4 10073 4
"7536" 1007701 1 10077 4
"7537" 1007702 2 10077 4
"7538" 1007703 3 10077 4
"7539" 1007704 4 10077 4
"7540" 1007901 1 10079 1
"7541" 1008101 1 10081 2
"7542" 1008102 2 10081 2
"7543" 1009201 1 10092 1
"7544" 1009301 1 10093 2
"7545" 1009302 2 10093 2
"7546" 1010102 2 10101 1
"7547" 1010401 1 10104 2
"7548" 1010402 2 10104 2
"7549" 1011202 2 10112 3
"7550" 1011203 3 10112 3
"7551" 1011204 4 10112 3
"7552" 1011301 1 10113 2
"7553" 1011302 2 10113 2
"7554" 1011601 1 10116 1
"7555" 1011701 1 10117 2
"7556" 1011702 2 10117 2
"7557" 1011901 1 10119 1
"7558" 1012501 1 10125 2
"7559" 1012502 2 10125 2
"7560" 1012701 1 10127 1
"7561" 1012901 1 10129 1
"7562" 1013001 1 10130 2
"7563" 1013002 2 10130 2
"7564" 1013201 1 10132 2
"7565" 1013202 2 10132 2
"7566" 1013501 1 10135 3
"7567" 1013502 2 10135 3
"7568" 1013503 3 10135 3
"7569" 1013602 2 10136 1
"7570" 1013801 1 10138 1
"7571" 1015101 1 10151 1
"7572" 1016201 1 10162 2
"7573" 1016202 2 10162 2
"7574" 1016401 1 10164 2
"7575" 1016402 2 10164 2
"7576" 1016601 1 10166 2
"7577" 1016603 3 10166 2
"7578" 1016801 1 10168 1
"7579" 1017501 1 10175 4
"7580" 1017502 2 10175 4
"7581" 1017503 3 10175 4
"7582" 1017504 4 10175 4
"7583" 1018302 2 10183 3
"7584" 1018303 3 10183 3
"7585" 1018304 4 10183 3
"7586" 1018401 1 10184 4
"7587" 1018402 2 10184 4
"7588" 1018403 3 10184 4
"7589" 1018404 4 10184 4
"7590" 1018501 1 10185 2
"7591" 1018503 3 10185 2
"7592" 1018801 1 10188 2
"7593" 1018802 2 10188 2
"7594" 1019101 1 10191 3
"7595" 1019104 4 10191 3
"7596" 1019105 5 10191 3
"7597" 1020301 1 10203 2
"7598" 1020302 2 10203 2
"7599" 1021101 1 10211 2
"7600" 1021102 2 10211 2
"7601" 1021301 1 10213 2
"7602" 1021302 2 10213 2
"7603" 1021402 2 10214 1
"7604" 1021501 1 10215 1
"7605" 1022001 1 10220 2
"7606" 1022002 2 10220 2
"7607" 1022601 1 10226 2
"7608" 1022602 2 10226 2
"7609" 1022702 2 10227 2
"7610" 1022703 3 10227 2
"7611" 1022901 1 10229 2
"7612" 1022902 2 10229 2
"7613" 1023101 1 10231 2
"7614" 1023102 2 10231 2
"7615" 1023401 1 10234 3
"7616" 1023402 2 10234 3
"7617" 1023403 3 10234 3
"7618" 1023601 1 10236 2
"7619" 1023602 2 10236 2
"7620" 1023701 1 10237 2
"7621" 1023702 2 10237 2
"7622" 1023801 1 10238 2
"7623" 1023802 2 10238 2
"7624" 1024101 1 10241 2
"7625" 1024102 2 10241 2
"7626" 1024301 1 10243 2
"7627" 1024302 2 10243 2
"7628" 1024501 1 10245 1
"7629" 1025501 1 10255 1
"7630" 1025902 2 10259 1
"7631" 1028601 1 10286 3
"7632" 1028602 2 10286 3
"7633" 1028603 3 10286 3
"7634" 1029201 1 10292 1
"7635" 1030201 1 10302 1
"7636" 1030301 1 10303 2
"7637" 1030302 2 10303 2
"7638" 1030801 1 10308 3
"7639" 1030802 2 10308 3
"7640" 1030803 3 10308 3
"7641" 1030901 1 10309 1
"7642" 1031001 1 10310 2
"7643" 1031002 2 10310 2
"7644" 1031201 1 10312 1
"7645" 1031301 1 10313 2
"7646" 1031302 2 10313 2
"7647" 1031402 2 10314 3
"7648" 1031403 3 10314 3
"7649" 1031404 4 10314 3
"7650" 1031701 1 10317 1
"7651" 1032101 1 10321 2
"7652" 1032102 2 10321 2
"7653" 1032901 1 10329 3
"7654" 1032902 2 10329 3
"7655" 1032903 3 10329 3
"7656" 1033103 3 10331 2
"7657" 1033104 4 10331 2
"7658" 1033201 1 10332 5
"7659" 1033202 2 10332 5
"7660" 1033203 3 10332 5
"7661" 1033204 4 10332 5
"7662" 1033205 5 10332 5
"7663" 1033401 1 10334 3
"7664" 1033402 2 10334 3
"7665" 1033403 3 10334 3
"7666" 1033601 1 10336 2
"7667" 1033602 2 10336 2
"7668" 1034001 1 10340 2
"7669" 1034002 2 10340 2
"7670" 1035401 1 10354 1
"7671" 1035801 1 10358 1
"7672" 1035901 1 10359 3
"7673" 1035902 2 10359 3
"7674" 1035903 3 10359 3
"7675" 1036001 1 10360 3
"7676" 1036002 2 10360 3
"7677" 1036003 3 10360 3
"7678" 1037101 1 10371 4
"7679" 1037102 2 10371 4
"7680" 1037103 3 10371 4
"7681" 1037104 4 10371 4
"7682" 1037304 4 10373 1
"7683" 1037401 1 10374 1
"7684" 1037501 1 10375 2
"7685" 1037502 2 10375 2
"7686" 1037701 1 10377 5
"7687" 1037702 2 10377 5
"7688" 1037703 3 10377 5
"7689" 1037704 4 10377 5
"7690" 1037705 5 10377 5
"7691" 1037801 1 10378 3
"7692" 1037802 2 10378 3
"7693" 1037803 3 10378 3
"7694" 1037901 1 10379 2
"7695" 1037902 2 10379 2
"7696" 1039901 1 10399 1
"7697" 1040101 1 10401 3
"7698" 1040102 2 10401 3
"7699" 1040103 3 10401 3
"7700" 1040603 3 10406 1
"7701" 1040901 1 10409 1
"7702" 1042001 1 10420 2
"7703" 1042002 2 10420 2
"7704" 1042101 1 10421 2
"7705" 1042102 2 10421 2
"7706" 1042201 1 10422 2
"7707" 1042202 2 10422 2
"7708" 1042701 1 10427 2
"7709" 1042702 2 10427 2
"7710" 1042801 1 10428 3
"7711" 1042802 2 10428 3
"7712" 1042803 3 10428 3
"7713" 1042901 1 10429 2
"7714" 1042902 2 10429 2
"7715" 1043301 1 10433 2
"7716" 1043302 2 10433 2
"7717" 1043601 1 10436 2
"7718" 1043602 2 10436 2
"7719" 1044301 1 10443 2
"7720" 1044302 2 10443 2
"7721" 1044401 1 10444 2
"7722" 1044402 2 10444 2
"7723" 1044501 1 10445 1
"7724" 1044801 1 10448 2
"7725" 1044802 2 10448 2
"7726" 1045001 1 10450 2
"7727" 1045002 2 10450 2
"7728" 1045101 1 10451 3
"7729" 1045102 2 10451 3
"7730" 1045103 3 10451 3
"7731" 1045202 2 10452 1
"7732" 1046701 1 10467 1
"7733" 1047701 1 10477 3
"7734" 1047702 2 10477 3
"7735" 1047703 3 10477 3
"7736" 1047801 1 10478 1
"7737" 1048001 1 10480 1
"7738" 1048101 1 10481 3
"7739" 1048102 2 10481 3
"7740" 1048103 3 10481 3
"7741" 1048401 1 10484 1
"7742" 1048601 1 10486 3
"7743" 1048602 2 10486 3
"7744" 1048603 3 10486 3
"7745" 1049101 1 10491 2
"7746" 1049102 2 10491 2
"7747" 1049401 1 10494 1
"7748" 1050001 1 10500 2
"7749" 1050002 2 10500 2
"7750" 1050201 1 10502 2
"7751" 1050202 2 10502 2
"7752" 1050603 3 10506 3
"7753" 1050604 4 10506 3
"7754" 1050605 5 10506 3
"7755" 1050701 1 10507 3
"7756" 1050702 2 10507 3
"7757" 1050703 3 10507 3
"7758" 1051202 2 10512 1
"7759" 1051401 1 10514 1
"7760" 1051601 1 10516 2
"7761" 1051602 2 10516 2
"7762" 1052601 1 10526 1
"7763" 1052801 1 10528 2
"7764" 1052802 2 10528 2
"7765" 1052901 1 10529 1
"7766" 1053001 1 10530 3
"7767" 1053002 2 10530 3
"7768" 1053003 3 10530 3
"7769" 1053201 1 10532 4
"7770" 1053202 2 10532 4
"7771" 1053203 3 10532 4
"7772" 1053204 4 10532 4
"7773" 1053401 1 10534 3
"7774" 1053402 2 10534 3
"7775" 1053403 3 10534 3
"7776" 1053501 1 10535 1
"7777" 1053701 1 10537 1
"7778" 1053801 1 10538 4
"7779" 1053802 2 10538 4
"7780" 1053803 3 10538 4
"7781" 1053804 4 10538 4
"7782" 1054201 1 10542 4
"7783" 1054202 2 10542 4
"7784" 1054203 3 10542 4
"7785" 1054204 4 10542 4
"7786" 1054401 1 10544 2
"7787" 1054402 2 10544 2
"7788" 1055401 1 10554 1
"7789" 1056501 1 10565 4
"7790" 1056502 2 10565 4
"7791" 1056503 3 10565 4
"7792" 1056504 4 10565 4
"7793" 1056901 1 10569 2
"7794" 1056902 2 10569 2
"7795" 1057201 1 10572 1
"7796" 1057301 1 10573 3
"7797" 1057302 2 10573 3
"7798" 1057303 3 10573 3
"7799" 1057901 1 10579 3
"7800" 1057902 2 10579 3
"7801" 1057903 3 10579 3
"7802" 1058101 1 10581 2
"7803" 1058102 2 10581 2
"7804" 1058201 1 10582 3
"7805" 1058202 2 10582 3
"7806" 1058203 3 10582 3
"7807" 1058601 1 10586 4
"7808" 1058602 2 10586 4
"7809" 1058603 3 10586 4
"7810" 1058604 4 10586 4
"7811" 1059001 1 10590 2
"7812" 1059002 2 10590 2
"7813" 1059401 1 10594 1
"7814" 1063401 1 10634 3
"7815" 1063402 2 10634 3
"7816" 1063403 3 10634 3
"7817" 1075201 1 10752 1
"7818" 1081101 1 10811 3
"7819" 1081102 2 10811 3
"7820" 1081103 3 10811 3
"7821" 1081801 1 10818 1
"7822" 1093301 1 10933 1
"7823" 1113201 1 11132 2
"7824" 1113202 2 11132 2
"7825" 1130901 1 11309 2
"7826" 1130902 2 11309 2
"7827" 1131901 1 11319 1
"7828" 1137101 1 11371 2
"7829" 1137102 2 11371 2
"7830" 1175201 1 11752 2
"7831" 1175202 2 11752 2
"7832" 1176101 1 11761 3
"7833" 1176102 2 11761 3
"7834" 1176103 3 11761 3
"7835" 1176401 1 11764 3
"7836" 1176402 2 11764 3
"7837" 1176403 3 11764 3
"7838" 1176501 1 11765 4
"7839" 1176502 2 11765 4
"7840" 1176503 3 11765 4
"7841" 1176504 4 11765 4
"7842" 1176901 1 11769 3
"7843" 1176902 2 11769 3
"7844" 1176903 3 11769 3
"7845" 1177201 1 11772 6
"7846" 1177202 2 11772 6
"7847" 1177203 3 11772 6
"7848" 1177204 4 11772 6
"7849" 1177205 5 11772 6
"7850" 1177206 6 11772 6
"7851" 1177302 2 11773 4
"7852" 1177303 3 11773 4
"7853" 1177304 4 11773 4
"7854" 1177305 5 11773 4
"7855" 1177401 1 11774 2
"7856" 1177402 2 11774 2
"7857" 1177701 1 11777 2
"7858" 1177702 2 11777 2
"7859" 1177901 1 11779 4
"7860" 1177902 2 11779 4
"7861" 1177903 3 11779 4
"7862" 1177904 4 11779 4
"7863" 1178101 1 11781 2
"7864" 1178102 2 11781 2
"7865" 1178501 1 11785 3
"7866" 1178502 2 11785 3
"7867" 1178503 3 11785 3
"7868" 1178701 1 11787 3
"7869" 1178702 2 11787 3
"7870" 1178703 3 11787 3
"7871" 1178901 1 11789 1
"7872" 1179201 1 11792 2
"7873" 1179202 2 11792 2
"7874" 1179701 1 11797 3
"7875" 1179702 2 11797 3
"7876" 1179703 3 11797 3
"7877" 1179801 1 11798 3
"7878" 1179802 2 11798 3
"7879" 1179803 3 11798 3
"7880" 1180001 1 11800 1
"7881" 1180201 1 11802 3
"7882" 1180202 2 11802 3
"7883" 1180204 4 11802 3
"7884" 1180701 1 11807 2
"7885" 1180702 2 11807 2
"7886" 1180801 1 11808 3
"7887" 1180802 2 11808 3
"7888" 1180803 3 11808 3
"7889" 1181101 1 11811 2
"7890" 1181102 2 11811 2
"7891" 1181201 1 11812 2
"7892" 1181202 2 11812 2
"7893" 1181301 1 11813 2
"7894" 1181302 2 11813 2
"7895" 1181401 1 11814 3
"7896" 1181402 2 11814 3
"7897" 1181403 3 11814 3
"7898" 1181601 1 11816 2
"7899" 1181602 2 11816 2
"7900" 1181801 1 11818 2
"7901" 1181803 3 11818 2
"7902" 1181901 1 11819 4
"7903" 1181902 2 11819 4
"7904" 1181903 3 11819 4
"7905" 1181904 4 11819 4
"7906" 1182601 1 11826 4
"7907" 1182602 2 11826 4
"7908" 1182603 3 11826 4
"7909" 1182604 4 11826 4
"7910" 1183101 1 11831 1
"7911" 1183201 1 11832 1
"7912" 1183501 1 11835 2
"7913" 1183502 2 11835 2
"7914" 1183801 1 11838 2
"7915" 1183802 2 11838 2
"7916" 1183901 1 11839 2
"7917" 1183902 2 11839 2
"7918" 1184201 1 11842 1
"7919" 1184501 1 11845 1
"7920" 1184701 1 11847 4
"7921" 1184702 2 11847 4
"7922" 1184703 3 11847 4
"7923" 1184704 4 11847 4
"7924" 1185001 1 11850 3
"7925" 1185002 2 11850 3
"7926" 1185003 3 11850 3
"7927" 1185501 1 11855 2
"7928" 1185502 2 11855 2
"7929" 1185601 1 11856 2
"7930" 1185602 2 11856 2
"7931" 1185801 1 11858 2
"7932" 1185802 2 11858 2
"7933" 1185902 2 11859 7
"7934" 1185903 3 11859 7
"7935" 1185904 4 11859 7
"7936" 1185905 5 11859 7
"7937" 1185906 6 11859 7
"7938" 1185907 7 11859 7
"7939" 1185908 8 11859 7
"7940" 1186101 1 11861 1
"7941" 1186501 1 11865 1
"7942" 1186701 1 11867 1
"7943" 1186801 1 11868 2
"7944" 1186802 2 11868 2
"7945" 1187001 1 11870 1
"7946" 1187101 1 11871 1
"7947" 1187301 1 11873 3
"7948" 1187302 2 11873 3
"7949" 1187303 3 11873 3
"7950" 1187401 1 11874 1
"7951" 1187601 1 11876 2
"7952" 1187602 2 11876 2
"7953" 1187701 1 11877 1
"7954" 1187802 2 11878 2
"7955" 1187803 3 11878 2
"7956" 1187901 1 11879 2
"7957" 1187902 2 11879 2
"7958" 1188501 1 11885 1
"7959" 1188601 1 11886 2
"7960" 1188602 2 11886 2
"7961" 1189101 1 11891 2
"7962" 1189102 2 11891 2
"7963" 1189401 1 11894 3
"7964" 1189402 2 11894 3
"7965" 1189403 3 11894 3
"7966" 1189801 1 11898 1
"7967" 1189901 1 11899 2
"7968" 1189902 2 11899 2
"7969" 1190101 1 11901 1
"7970" 1190201 1 11902 2
"7971" 1190202 2 11902 2
"7972" 1190501 1 11905 2
"7973" 1190502 2 11905 2
"7974" 1190601 1 11906 1
"7975" 1190901 1 11909 1
"7976" 1191001 1 11910 2
"7977" 1191002 2 11910 2
"7978" 1191201 1 11912 1
"7979" 1191501 1 11915 3
"7980" 1191502 2 11915 3
"7981" 1191503 3 11915 3
"7982" 1191601 1 11916 3
"7983" 1191602 2 11916 3
"7984" 1191603 3 11916 3
"7985" 1191801 1 11918 3
"7986" 1191802 2 11918 3
"7987" 1191803 3 11918 3
"7988" 1191901 1 11919 2
"7989" 1191902 2 11919 2
"7990" 1192301 1 11923 4
"7991" 1192302 2 11923 4
"7992" 1192303 3 11923 4
"7993" 1192304 4 11923 4
"7994" 1192701 1 11927 1
"7995" 1193001 1 11930 2
"7996" 1193002 2 11930 2
"7997" 1193201 1 11932 2
"7998" 1193202 2 11932 2
"7999" 1193301 1 11933 1
"8000" 1193501 1 11935 2
"8001" 1193502 2 11935 2
"8002" 1194001 1 11940 2
"8003" 1194002 2 11940 2
"8004" 1194301 1 11943 1
"8005" 1194801 1 11948 1
"8006" 1194901 1 11949 1
"8007" 1195001 1 11950 2
"8008" 1195002 2 11950 2
"8009" 1195101 1 11951 3
"8010" 1195102 2 11951 3
"8011" 1195103 3 11951 3
"8012" 1195501 1 11955 2
"8013" 1195502 2 11955 2
"8014" 1195801 1 11958 2
"8015" 1195802 2 11958 2
"8016" 1196801 1 11968 2
"8017" 1196802 2 11968 2
"8018" 1197001 1 11970 2
"8019" 1197002 2 11970 2
"8020" 1197901 1 11979 3
"8021" 1197902 2 11979 3
"8022" 1197903 3 11979 3
"8023" 1198001 1 11980 1
"8024" 1198101 1 11981 2
"8025" 1198102 2 11981 2
"8026" 1198701 1 11987 1
"8027" 1198901 1 11989 2
"8028" 1198902 2 11989 2
"8029" 1199301 1 11993 3
"8030" 1199302 2 11993 3
"8031" 1199303 3 11993 3
"8032" 1200001 1 12000 1
"8033" 1200101 1 12001 2
"8034" 1200102 2 12001 2
"8035" 1200301 1 12003 2
"8036" 1200302 2 12003 2
"8037" 1200401 1 12004 2
"8038" 1200402 2 12004 2
"8039" 1200501 1 12005 1
"8040" 1201501 1 12015 2
"8041" 1201502 2 12015 2
"8042" 1201701 1 12017 2
"8043" 1201702 2 12017 2
"8044" 1201801 1 12018 2
"8045" 1201802 2 12018 2
"8046" 1202201 1 12022 2
"8047" 1202202 2 12022 2
"8048" 1202501 1 12025 2
"8049" 1202502 2 12025 2
"8050" 1202701 1 12027 2
"8051" 1202702 2 12027 2
"8052" 1202801 1 12028 1
"8053" 1202901 1 12029 2
"8054" 1202902 2 12029 2
"8055" 1203001 1 12030 1
"8056" 1203201 1 12032 2
"8057" 1203202 2 12032 2
"8058" 1203501 1 12035 2
"8059" 1203502 2 12035 2
"8060" 1203601 1 12036 1
"8061" 1203701 1 12037 1
"8062" 1204201 1 12042 2
"8063" 1204202 2 12042 2
"8064" 1204601 1 12046 2
"8065" 1204602 2 12046 2
"8066" 1204801 1 12048 2
"8067" 1204802 2 12048 2
"8068" 1205201 1 12052 2
"8069" 1205202 2 12052 2
"8070" 1205401 1 12054 2
"8071" 1205402 2 12054 2
"8072" 1205701 1 12057 3
"8073" 1205702 2 12057 3
